Index,Rk,Player,Age,Date,League,Team,At,Opp,Result,GameNum,Week,Day,FantPt,PPR,DKPt,FDPt,Cmp,Att,YrdPass,TDPass,IntPass,AttRush,YdsRush,TDRush,Rec,YdsRec,TDRec,Fmb,FGM,FGA,XPM,XPA
63,60,Vincent Jackson,33.248,9/18/2016,NFL,TAM,@,ARI,L 7-40,2,2,Sun,4.4,8.4,8.4,6.4,0,0,0,0,0,0,0,0,4,44,0,0,,,,
65,61,Randall Cobb,26.027,9/18/2016,NFL,GNB,@,MIN,L 14-17,2,2,Sun,4.3,9.3,9.3,6.8,0,0,0,0,0,1,1,0,5,42,0,0,,,,
67,63,T.Y. Hilton,26.309,9/18/2016,NFL,IND,@,DEN,L 20-34,2,2,Sun,4.1,8.1,8.1,6.1,0,0,0,0,0,0,0,0,4,41,0,0,,,,
68,64,Adam Thielen,26.027,9/18/2016,NFL,MIN,,GNB,W 17-14,2,2,Sun,4.1,8.1,8.1,6.1,0,0,0,0,0,0,0,0,4,41,0,1,,,,
69,65,DeSean Jackson,29.292,9/18/2016,NFL,WAS,,DAL,L 23-27,2,2,Sun,4,7,7,5.5,0,0,0,0,0,0,0,0,3,40,0,0,,,,
70,66,Rishard Matthews,26.342,9/18/2016,NFL,TEN,@,DET,W 16-15,2,2,Sun,4,8,8,6,0,0,0,0,0,0,0,0,4,40,0,0,,,,
71,67,Antonio Brown,28.07,9/18/2016,NFL,PIT,,CIN,W 24-16,2,2,Sun,3.9,7.9,7.9,5.9,0,0,0,0,0,0,0,0,4,39,0,0,,,,
72,68,Brandon LaFell,29.319,9/18/2016,NFL,CIN,@,PIT,L 16-24,2,2,Sun,3.9,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,39,0,0,,,,
73,69,Aldrick Robinson,27.36,9/18/2016,NFL,ATL,@,OAK,W 35-28,2,2,Sun,3.9,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,39,0,0,,,,
74,70,Emmanuel Sanders,29.185,9/18/2016,NFL,DEN,,IND,W 34-20,2,2,Sun,3.9,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,39,0,0,,,,
75,71,A.J. Green,28.049,9/18/2016,NFL,CIN,@,PIT,L 16-24,2,2,Sun,3.8,5.8,5.8,4.8,0,0,0,0,0,0,0,0,2,38,0,0,,,,
76,72,Ted Ginn,31.159,9/18/2016,NFL,CAR,,SFO,W 46-27,2,2,Sun,3.6,5.6,6.6,4.6,0,0,0,0,0,1,5,0,2,51,0,1,,,,
77,73,Paul Richardson,24.158,9/18/2016,NFL,SEA,@,LAR,L 3-9,2,2,Sun,3.5,6.5,6.5,5,0,0,0,0,0,0,0,0,3,35,0,0,,,,
78,74,Tajae Sharpe,21.27,9/18/2016,NFL,TEN,@,DET,W 16-15,2,2,Sun,3.3,7.3,7.3,5.3,0,0,0,0,0,0,0,0,4,33,0,0,,,,
79,75,Breshad Perriman,23.008,9/18/2016,NFL,BAL,@,CLE,W 25-20,2,2,Sun,3.2,5.2,5.2,4.2,0,0,0,0,0,0,0,0,2,32,0,0,,,,
80,76,Terrelle Pryor,27.09,9/18/2016,NFL,CLE,,BAL,L 20-25,2,2,Sun,3.2,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,
81,77,Phillip Dorsett,23.257,9/18/2016,NFL,IND,@,DEN,L 20-34,2,2,Sun,3,4,4,3.5,0,0,0,0,0,0,0,0,1,30,0,0,,,,
82,78,Jeremy Kerley,27.315,9/18/2016,NFL,SFO,@,CAR,L 27-46,2,2,Sun,2.9,5.9,5.9,4.4,0,0,0,0,0,0,0,0,3,29,0,0,,,,
83,79,Andrew Hawkins,30.192,9/18/2016,NFL,CLE,,BAL,L 20-25,2,2,Sun,2.8,5.8,5.8,4.3,0,0,0,0,0,0,0,0,3,28,0,0,,,,
84,80,Pierre Garcon,30.041,9/18/2016,NFL,WAS,,DAL,L 23-27,2,2,Sun,2.5,4.5,4.5,3.5,0,0,0,0,0,0,0,0,2,25,0,0,,,,
87,82,Quinton Patton,26.04,9/18/2016,NFL,SFO,@,CAR,L 27-46,2,2,Sun,2.5,5.5,5.5,4,0,0,0,0,0,0,0,0,3,25,0,0,,,,
88,83,Seth Roberts,25.209,9/18/2016,NFL,OAK,,ATL,L 28-35,2,2,Sun,2.5,5.5,5.5,4,0,0,0,0,0,0,0,0,3,25,0,0,,,,
89,84,Jordan Norwood,29.355,9/18/2016,NFL,DEN,,IND,W 34-20,2,2,Sun,2.4,5.4,5.4,3.9,0,0,0,0,0,0,0,0,3,24,0,0,,,,
90,85,Doug Baldwin,27.363,9/18/2016,NFL,SEA,@,LAR,L 3-9,2,2,Sun,2,5,5,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,
91,86,Alex Erickson,23.317,9/18/2016,NFL,CIN,@,PIT,L 16-24,2,2,Sun,2,3,3,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,
92,87,Jordan Taylor,24.213,9/18/2016,NFL,DEN,,IND,W 34-20,2,2,Sun,2,3,3,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,
94,89,Taylor Gabriel,25.214,9/18/2016,NFL,ATL,@,OAK,W 35-28,2,2,Sun,1.9,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,
95,90,Mohamed Sanu,27.027,9/18/2016,NFL,ATL,@,OAK,W 35-28,2,2,Sun,1.9,4.9,4.9,3.4,0,0,0,0,0,0,0,0,3,19,0,0,,,,
97,92,Johnny Holton,25.027,9/18/2016,NFL,OAK,,ATL,L 28-35,2,2,Sun,1.8,2.8,2.8,2.3,0,0,0,0,0,1,14,0,1,4,0,0,,,,
98,93,Russell Shepard,26.001,9/18/2016,NFL,TAM,@,ARI,L 7-40,2,2,Sun,1.6,3.6,3.6,2.6,0,0,0,0,0,0,0,0,2,16,0,0,,,,
99,94,Corey Brown,24.277,9/18/2016,NFL,CAR,,SFO,W 46-27,2,2,Sun,1.5,4.5,4.5,3,0,0,0,0,0,0,0,0,3,15,0,0,,,,
100,95,Brandon Coleman,24.088,9/18/2016,NFL,NOR,@,NYG,L 13-16,2,2,Sun,1.5,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,
101,96,Chris Conley,23.329,9/18/2016,NFL,KAN,@,HOU,L 12-19,2,2,Sun,1.5,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,
102,97,Charles Johnson,27.204,9/18/2016,NFL,MIN,,GNB,W 17-14,2,2,Sun,1.5,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,
103,98,Malcolm Mitchell,24.06,9/18/2016,NFL,NWE,,MIA,W 31-24,2,2,Sun,1.5,2.5,2.5,2,0,0,0,0,0,0,0,0,1,15,0,0,,,,
104,99,John Brown,26.168,9/18/2016,NFL,ARI,,TAM,W 40-7,2,2,Sun,1.4,2.4,2.4,1.9,0,0,0,0,0,0,0,0,1,14,0,0,,,,
105,100,Rod Streater,28.222,9/18/2016,NFL,SFO,@,CAR,L 27-46,2,2,Sun,1.3,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,
24,22,Eddie Royal,30.121,9/19/2016,NFL,CHI,,PHI,L 14-29,2,2,Mon,11.2,15.2,15.2,13.2,0,0,0,0,0,0,0,0,4,52,0,0,,,,
35,33,Alshon Jeffery,26.218,9/19/2016,NFL,CHI,,PHI,L 14-29,2,2,Mon,9.6,14.6,14.6,12.1,0,0,0,0,0,0,0,0,5,96,0,0,,,,
46,43,Jordan Matthews,24.065,9/19/2016,NFL,PHI,@,CHI,W 29-14,2,2,Mon,7.1,13.1,13.1,10.1,0,0,0,0,0,0,0,0,6,71,0,0,,,,
62,59,Kevin White,24.086,9/19/2016,NFL,CHI,,PHI,L 14-29,2,2,Mon,4.5,8.5,8.5,6.5,0,0,0,0,0,1,9,0,4,36,0,0,,,,
66,62,Nelson Agholor,23.118,9/19/2016,NFL,PHI,@,CHI,W 29-14,2,2,Mon,4.2,8.2,8.2,6.2,0,0,0,0,0,0,0,0,4,42,0,0,,,,
96,91,Dorial Green-Beckham,23.16,9/19/2016,NFL,PHI,@,CHI,W 29-14,2,2,Mon,1.8,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,
49,46,DeAndre Hopkins,24.108,9/22/2016,NFL,HOU,@,NWE,L 0-27,3,3,Thu,5.6,9.6,9.6,7.6,0,0,0,0,0,0,0,0,4,56,0,0,,,,
50,47,Julian Edelman,30.123,9/22/2016,NFL,NWE,,HOU,W 27-0,3,3,Thu,5.2,9.2,9.2,7.2,0,0,0,0,0,3,14,0,4,38,0,0,,,,
76,72,Will Fuller,22.159,9/22/2016,NFL,HOU,@,NWE,L 0-27,3,3,Thu,3.1,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,
82,78,Malcolm Mitchell,24.064,9/22/2016,NFL,NWE,,HOU,W 27-0,3,3,Thu,2.7,3.7,3.7,3.2,0,0,0,0,0,0,0,0,1,27,0,0,,,,
86,81,Danny Amendola,30.325,9/22/2016,NFL,NWE,,HOU,W 27-0,3,3,Thu,2.3,4.3,4.3,3.3,0,0,0,0,0,0,0,0,2,23,0,0,,,,
98,93,Jaelen Strong,22.241,9/22/2016,NFL,HOU,@,NWE,L 0-27,3,3,Thu,1.5,2.5,2.5,2,0,0,0,0,0,0,0,0,1,15,0,0,,,,
2,1,Marvin Jones,26.197,9/25/2016,NFL,DET,@,GNB,L 27-34,3,3,Sun,32.5,38.5,41.5,35.5,0,0,0,0,0,0,0,0,6,205,2,0,,,,
3,2,Terrelle Pryor,27.097,9/25/2016,NFL,CLE,@,MIA,L 24-30,3,3,Sun,23.9,31.9,34.9,27.9,3,5,35,0,0,4,21,1,8,144,0,0,,,,
4,3,Emmanuel Sanders,29.192,9/25/2016,NFL,DEN,@,CIN,W 29-17,3,3,Sun,23.7,32.7,35.7,28.2,0,0,0,0,0,0,0,0,9,117,2,0,,,,
5,4,T.Y. Hilton,26.316,9/25/2016,NFL,IND,,SDG,W 26-22,3,3,Sun,23.4,31.4,34.4,27.4,0,0,0,0,0,0,0,0,8,174,1,0,,,,
6,5,Jordy Nelson,31.117,9/25/2016,NFL,GNB,,DET,W 34-27,3,3,Sun,22.1,28.1,31.1,25.1,0,0,0,0,0,0,0,0,6,101,2,0,,,,
7,6,Doug Baldwin,28.004,9/25/2016,NFL,SEA,,SFO,W 37-18,3,3,Sun,22,30,33,26,0,0,0,0,0,1,-4,0,8,164,1,0,,,,
8,7,Jarvis Landry,23.302,9/25/2016,NFL,MIA,,CLE,W 30-24,3,3,Sun,19.6,26.6,29.6,23.1,0,0,0,0,0,2,16,0,7,120,1,0,,,,
9,8,Mike Evans,23.035,9/25/2016,NFL,TAM,,LAR,L 32-37,3,3,Sun,19.2,29.2,32.2,24.2,0,0,0,0,0,0,0,0,10,132,1,0,,,,
10,9,Allen Robinson,23.032,9/25/2016,NFL,JAX,,BAL,L 17-19,3,3,Sun,17.7,24.7,24.7,21.2,0,0,0,0,0,0,0,0,7,57,2,0,,,,
11,10,Tavon Austin,26.194,9/25/2016,NFL,LAR,@,TAM,W 37-32,3,3,Sun,16.4,21.4,21.4,18.9,0,0,0,0,0,2,22,0,5,82,1,0,,,,
12,11,DeSean Jackson,29.299,9/25/2016,NFL,WAS,@,NYG,W 29-27,3,3,Sun,15.6,20.6,20.6,18.1,0,0,0,0,0,0,0,0,5,96,1,0,,,,
13,12,Antonio Brown,28.077,9/25/2016,NFL,PIT,@,PHI,L 3-34,3,3,Sun,14,26,29,20,0,0,0,0,0,0,0,0,12,140,0,0,,,,
14,13,Demaryius Thomas,28.275,9/25/2016,NFL,DEN,@,CIN,W 29-17,3,3,Sun,14,20,24,17,0,0,0,0,0,0,0,0,6,100,1,1,,,,
15,14,Jamison Crowder,23.1,9/25/2016,NFL,WAS,@,NYG,W 29-27,3,3,Sun,13.8,17.8,17.8,15.8,0,0,0,0,0,0,0,0,4,78,1,0,,,,
16,15,Sterling Shepard,23.228,9/25/2016,NFL,NYG,,WAS,L 27-29,3,3,Sun,13.3,18.3,18.3,15.8,0,0,0,0,0,0,0,0,5,73,1,0,,,,
18,17,Odell Beckham,23.325,9/25/2016,NFL,NYG,,WAS,L 27-29,3,3,Sun,12.1,19.1,22.1,15.6,0,0,0,0,0,0,0,0,7,121,0,0,,,,
19,18,Brian Quick,27.112,9/25/2016,NFL,LAR,@,TAM,W 37-32,3,3,Sun,11.3,13.3,13.3,12.3,0,0,0,0,0,0,0,0,2,53,1,0,,,,
20,19,DeVante Parker,23.249,9/25/2016,NFL,MIA,,CLE,W 30-24,3,3,Sun,11.1,14.1,14.1,12.6,0,0,0,0,0,0,0,0,3,51,1,0,,,,
21,20,Michael Crabtree,29.011,9/25/2016,NFL,OAK,@,TEN,W 17-10,3,3,Sun,10.2,18.2,21.2,14.2,0,0,0,0,0,0,0,0,8,102,0,0,,,,
23,21,Dez Bryant,27.326,9/25/2016,NFL,DAL,,CHI,W 31-17,3,3,Sun,10,13,13,11.5,0,0,0,0,0,0,0,0,3,40,1,0,,,,
24,22,Adam Humphries,23.245,9/25/2016,NFL,TAM,,LAR,L 32-37,3,3,Sun,10,19,22,14.5,0,0,0,0,0,0,0,0,9,100,0,0,,,,
25,23,Seth Roberts,25.216,9/25/2016,NFL,OAK,@,TEN,W 17-10,3,3,Sun,8.7,10.7,10.7,9.7,0,0,0,0,0,0,0,0,2,27,1,0,,,,
26,24,Steve Smith,37.136,9/25/2016,NFL,BAL,@,JAX,W 19-17,3,3,Sun,8.7,16.7,16.7,12.7,0,0,0,0,0,0,0,0,8,87,0,0,,,,
28,26,Davante Adams,23.276,9/25/2016,NFL,GNB,,DET,W 34-27,3,3,Sun,8.3,10.3,10.3,9.3,0,0,0,0,0,0,0,0,2,23,1,0,,,,
29,27,Anquan Boldin,35.358,9/25/2016,NFL,DET,@,GNB,L 27-34,3,3,Sun,8.2,12.2,12.2,10.2,0,0,0,0,0,0,0,0,4,22,1,0,,,,
30,28,Jordan Matthews,24.071,9/25/2016,NFL,PHI,,PIT,W 34-3,3,3,Sun,7.9,9.9,9.9,8.9,0,0,0,0,0,0,0,0,2,19,1,0,,,,
32,30,A.J. Green,28.056,9/25/2016,NFL,CIN,,DEN,L 17-29,3,3,Sun,7.7,15.7,15.7,11.7,0,0,0,0,0,0,0,0,8,77,0,0,,,,
33,31,Kenny Stills,24.156,9/25/2016,NFL,MIA,,CLE,W 30-24,3,3,Sun,7.6,12.6,12.6,10.1,0,0,0,0,0,0,0,0,5,76,0,0,,,,
34,32,Cole Beasley,27.152,9/25/2016,NFL,DAL,,CHI,W 31-17,3,3,Sun,7.3,14.3,14.3,10.8,0,0,0,0,0,0,0,0,7,73,0,0,,,,
35,33,John Brown,26.175,9/25/2016,NFL,ARI,@,BUF,L 18-33,3,3,Sun,7,13,13,10,0,0,0,0,0,0,0,0,6,70,0,0,,,,
36,34,Victor Cruz,29.319,9/25/2016,NFL,NYG,,WAS,L 27-29,3,3,Sun,7,10,10,8.5,0,0,0,0,0,0,0,0,3,70,0,0,,,,
37,35,Alshon Jeffery,26.224,9/25/2016,NFL,CHI,@,DAL,L 17-31,3,3,Sun,7,12,12,9.5,0,0,0,0,0,0,0,0,5,70,0,0,,,,
38,36,Tyrell Williams,24.226,9/25/2016,NFL,SDG,@,IND,L 22-26,3,3,Sun,6.9,12.9,12.9,9.9,0,0,0,0,0,0,0,0,6,69,0,0,,,,
39,37,Terrance Williams,27.007,9/25/2016,NFL,DAL,,CHI,W 31-17,3,3,Sun,6.8,10.8,11.8,8.8,0,0,0,0,0,0,0,0,4,88,0,1,,,,
40,38,Ted Ginn,31.166,9/25/2016,NFL,CAR,,MIN,L 10-22,3,3,Sun,6.7,9.7,9.7,8.2,0,0,0,0,0,2,5,0,3,62,0,0,,,,
41,39,Michael Floyd,26.303,9/25/2016,NFL,ARI,@,BUF,L 18-33,3,3,Sun,6.5,10.5,10.5,8.5,0,0,0,0,0,0,0,0,4,65,0,0,,,,
42,40,Travis Benjamin,26.271,9/25/2016,NFL,SDG,@,IND,L 22-26,3,3,Sun,6.2,10.2,11.2,8.2,0,0,0,0,0,0,0,0,4,82,0,2,,,,
44,41,Amari Cooper,22.099,9/25/2016,NFL,OAK,@,TEN,W 17-10,3,3,Sun,6.2,10.2,10.2,8.2,0,0,0,0,0,0,0,0,4,62,0,0,,,,
45,42,Kevin White,24.092,9/25/2016,NFL,CHI,@,DAL,L 17-31,3,3,Sun,6.2,12.2,12.2,9.2,0,0,0,0,0,0,0,0,6,62,0,0,,,,
46,43,Larry Fitzgerald,33.025,9/25/2016,NFL,ARI,@,BUF,L 18-33,3,3,Sun,6,13,13,9.5,0,0,0,0,0,0,0,0,7,60,0,0,,,,
47,44,Pierre Garcon,30.048,9/25/2016,NFL,WAS,@,NYG,W 29-27,3,3,Sun,5.9,10.9,10.9,8.4,0,0,0,0,0,0,0,0,5,59,0,0,,,,
48,45,Corey Brown,24.284,9/25/2016,NFL,CAR,,MIN,L 10-22,3,3,Sun,5.7,9.7,9.7,7.7,0,0,0,0,0,0,0,0,4,57,0,0,,,,
51,48,Robert Woods,24.168,9/25/2016,NFL,BUF,,ARI,W 33-18,3,3,Sun,5.1,11.1,11.1,8.1,0,0,0,0,0,0,0,0,6,51,0,0,,,,
52,49,Sammie Coates,23.178,9/25/2016,NFL,PIT,@,PHI,L 3-34,3,3,Sun,5,8,8,6.5,0,0,0,0,0,0,0,0,3,50,0,0,,,,
53,50,Jaron Brown,26.261,9/25/2016,NFL,ARI,@,BUF,L 18-33,3,3,Sun,4.9,7.9,7.9,6.4,0,0,0,0,0,0,0,0,3,49,0,0,,,,
54,51,Tajae Sharpe,21.277,9/25/2016,NFL,TEN,,OAK,L 10-17,3,3,Sun,4.8,7.8,7.8,6.3,0,0,0,0,0,0,0,0,3,48,0,0,,,,
55,52,Chris Conley,23.336,9/25/2016,NFL,KAN,,NYJ,W 24-3,3,3,Sun,4.4,7.4,7.4,5.9,0,0,0,0,0,0,0,0,3,44,0,0,,,,
56,53,Marqise Lee,24.305,9/25/2016,NFL,JAX,,BAL,L 17-19,3,3,Sun,4.4,9.4,9.4,6.9,0,0,0,0,0,0,0,0,5,44,0,0,,,,
58,55,Stefon Diggs,22.301,9/25/2016,NFL,MIN,@,CAR,W 22-10,3,3,Sun,4,8,8,6,0,0,0,0,0,0,0,0,4,40,0,0,,,,
59,56,Allen Hurns,24.318,9/25/2016,NFL,JAX,,BAL,L 17-19,3,3,Sun,4,8,8,6,0,0,0,0,0,0,0,0,4,40,0,0,,,,
60,57,Mike Wallace,30.055,9/25/2016,NFL,BAL,@,JAX,W 19-17,3,3,Sun,3.9,6.9,6.9,5.4,0,0,0,0,0,1,5,0,3,34,0,0,,,,
61,58,Quincy Enunwa,24.117,9/25/2016,NFL,NYJ,@,KAN,L 3-24,3,3,Sun,3.7,7.7,7.7,5.7,0,0,0,0,0,0,0,0,4,37,0,0,,,,
62,59,Vincent Jackson,33.255,9/25/2016,NFL,TAM,,LAR,L 32-37,3,3,Sun,3.7,6.7,6.7,5.2,0,0,0,0,0,0,0,0,3,37,0,0,,,,
63,60,Jeremy Maclin,28.137,9/25/2016,NFL,KAN,,NYJ,W 24-3,3,3,Sun,3.5,7.5,7.5,5.5,0,0,0,0,0,0,0,0,4,35,0,0,,,,
65,61,Torrey Smith,27.243,9/25/2016,NFL,SFO,@,SEA,L 18-37,3,3,Sun,3.5,6.5,6.5,5,0,0,0,0,0,0,0,0,3,35,0,0,,,,
66,62,Robby Anderson,23.139,9/25/2016,NFL,NYJ,@,KAN,L 3-24,3,3,Sun,3.4,5.4,5.4,4.4,0,0,0,0,0,0,0,0,2,34,0,0,,,,
67,63,Randall Cobb,26.034,9/25/2016,NFL,GNB,,DET,W 34-27,3,3,Sun,3.3,4.3,4.3,3.8,0,0,0,0,0,0,0,0,1,33,0,0,,,,
69,65,Dorial Green-Beckham,23.166,9/25/2016,NFL,PHI,,PIT,W 34-3,3,3,Sun,3.3,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,
70,66,Dontrelle Inman,27.238,9/25/2016,NFL,SDG,@,IND,L 22-26,3,3,Sun,3.2,6.2,6.2,4.7,0,0,0,0,0,0,0,0,3,32,0,0,,,,
